gene_name	1-2	1-3	1-4	1-5	1-6	O-1	O-2	O-3
Calr4	2	1	16	11	0	138	80	105
Calu	1583.01	1150.99	806	787.191	942.005	1563	1476.01	1788.99
Camk1	119	265	932.002	5	275	1260	1179.01	1397
Camk1d	485	634	1468	698	535	163	472	1101
Camk2b	0	0	50	10	0	0	0	0
Camk2d	2444	1615	1371	1643	1474	1194	1202	1346
Camk2g	65	167	105	104	192	3	65	11
Camk2n1	0	0	3	56	0	1	0	0
Camk2n2	0	0	0	33	0	21	0	28
Camkk1	211	282.001	502	345	0	50	509.998	1153
Camkk2	60	10	217	173	388	25	150	544.002
Camkmt	0	7	5	2	67	16	13	98
Caml	91	99	199	113	279	580	732.998	451.001
Camp	17055	10635	27814	33356	4412	12620	16216	8672
Camsap1	5.11755	16.354	2	115.544	6.239	3	115.952	142.533
Camsap2	67	16	0	0	0	1	0	65
Camta1	107	238	146	302	204	180	212	97
Camta2	1702	405.999	677.998	616.998	695	305	1151	780.999
Cand1	1	47	199	218	167	491	463	777
Cand2	0	0	0	14	0	0	0	0
Cant1	1192	1387.01	511.998	1342	1373	1120.01	2514.01	1690
Canx	2039.98	2666	1607.02	3276.94	2401.96	6179.13	6569.37	5718.12
Cap1	3540.62	3208.96	3392.46	4321.95	2907.91	3270.84	7111.55	7998.72
Capg	27647.7	23128.7	11707.9	27494.7	18936.8	35977.4	44696.7	29917.3
Capn1	832.998	857.995	1484	1500.06	1309	2791	3824.91	2603.01
Capn10	154	0	112.955	0	304.625	0	325.335	123
Capn11	0	13	0	0	0	0	38	0
Capn12	7.82758	2.34764	0	22.0381	0	1.74E-38	0	0
Capn15	48	12	0	0	1	0	85	6
Capn2	0	0	0	99	0	0	414.989	265
Capn6	12	0	0	77	64	0	0	0
Capn7	163	17	195	26	264	109	1062	1229
Capns1	905	1104	986	1309	1324	3113.96	2774.99	1915
Capns2	9	159	2	0	220	96	37	83
Caprin1	2180.02	1983.99	1282	2303	1757	1899.98	3595.08	4948
Caprin2	0	15	0	1	0	0	0	0
Capza1	12771.9	10162.2	11840.9	8448.59	10700.2	14123.6	32394.3	26911.3
Capza1-ps1	9163.01	7995.67	9266.19	5629.37	7162.13	9869.21	24695	20890.6
Capza2	32265.3	31209.1	38684.9	27837.6	35761.2	43753.7	51415.9	47059.9
Capzb	17447.6	21761.3	30960	24354.8	25670.5	35883.4	38290.5	40072.7
Car13	8	0	0	0	0	40	0	61
Car15	0	72.5637	0	0	0	0	0	0
Car2	44	65	0	237	0	142	421	0
Car4	1460.99	233	71	42	271	2620	6022.99	419
Car6	42	18	44	8	0	40	18	0
Car7	0	7	0	0	0	0	5	0
Car8	0	95	172	0	0	0	0	65
Car9	2	0	21	0	0	2	0	0
Card10	211	101	400	424	213	582	111	578.997
Card11	1	0	0	0	0	0	28	0
Card19	99613.4	88369.1	81304.8	123519	103067	108471	61670.5	61664.1
Card6	231	376	271	748	686	427	1009	877
Card9	4	75.9999	194	8	0	0	289	152
Carf	1	35	0	67	0	43	79	0
Carhsp1	6911.51	8460.01	13814.7	6109.45	11522.1	11901.2	24683.6	36291.4
Carm1	260	4.91788	390.815	252.133	195	1.54E-10	300.433	374.193
Carmil1	0	0	0	0	1	0	135	0
Carmil2	32.1213	2.62266	0	0	0	0	0	0
Carnmt1	1206.29	576.044	936.373	323.49	639.086	1063.69	861.55	1084.57
Carns1	112	164.395	1018.41	578.031	234.475	196	249.245	311.12
Cars	862.997	706	712.002	472.001	1124	717.002	1139	1825.98
Cars2	101.899	12	217.88	51	92.2033	46	67	56
Casc1	9	132	140	206	136	242	6	0
Casc3	526.002	1010.49	473.997	1296.01	663.997	819.003	1713.74	1278
Casc4	0	0	0	44	0	0	0	0
Casd1	242	257	228	187	144	502	1422	653
Cask	206	589	1324.99	551	57	321.999	776.998	1153
Casp1	4648.08	4489.11	4010.97	3835.02	4667.99	7644.86	6771.1	6346.03
Casp12	0	78	0	155	0	0	39	0
Casp2	0	1	2	70	157	496	191	126
Casp3	109	1081	314	865	634	1582	2573.99	2100.01
Casp4	7898.04	8066.06	11502.6	8714.98	13347.6	10428.1	8558.91	10556.9
Casp6	666	372	589	1312	660.999	2176.01	2854.98	1051
Casp7	39	514	517.001	303	229	405	910.999	637.997
Casp8	9849.6	6936.1	6152.34	6544.62	9497.45	6439.22	7511.28	6249.13
Casp8ap2	240	392.001	507	350	167	1080.99	1205	479.002
Casp9	100	912	489	376	401	438	1639	2250
Cass4	3309.73	9642.16	13164.6	10152.6	4596.17	4389.59	8438.76	6810.7
Cast	6908.66	5495.39	5369.18	6410.81	6198.01	5764.21	9859.71	10771.4
Castor1	1171	1333	1199	1134	1193	663	1152	999
Casz1	221	273	46	210	47	91	169	179
Cat	20	179	0	0	11	25	475	80
Catip	245	242	496.998	391.999	735.997	334	376	794.996
Catsper2	0	0	14	1	1	0	0	0
Catspere2	0	0	0	0	0	0	26.0895	0
Cav2	0	1	0	0	0	0	46	97
Cavin1	0	0	32	0	0	0	0	0
Cbarp	1.04799	31.3208	330.252	166.498	159.47	4.03795	18.0875	25.111
Cbfa2t2	1	148	174.809	130.121	136.962	434.132	475.364	349.451
Cbfa2t2-ps1	0	0	7.19137	11.8796	65.0377	36.8677	32.636	32.5502
Cbfa2t3	5.85E-33	0	0	0	0	0	0	16
Cbfb	510	1415.01	1282.01	947.993	877.995	1769.99	1891.01	1471.01
Cbl	680.948	1102.77	850.974	1317.92	1302.97	1528.68	2307.32	1042.98
Cblb	0	0	0	18	0	0	0	21
Cbll1	145.47	1221.59	316.827	562.13	524.559	1286.08	1753.69	1523.54
Cbln3	0	0	0	13	167	32	187	2
Cbr1	0	14.0923	42	57	67	13	72	238
Cbr3	82	195.908	173	105	81	145	239	177
Cbr4	45	3	82	4	49	81	92	20
Cbs	0	0	2	3.75957	0	3	6	0
Cbwd1	44	15	45	118	4	235	120	52
Cbx1	283	390.972	173	555.999	364.939	942.973	529.949	1031.97
Cbx3	14	13	139.656	162	114.502	198.036	475.872	145.207
Cbx3-ps6	4.28E-35	0	11.4251	0.0797564	1.24432	6.62628	24.6356	8.89675
Cbx3-ps7	4.28E-35	0	11.4251	0.0797564	1.24432	1.33768	17.3167	8.89675
Cbx4	197	623.001	436.001	764.999	252	848.001	2028.02	2332
Cbx5	10	31	31	8	49	203	0	2
Cbx7	208	143	122	206	162	11	176	56
Cbx8	170	64	6	0	195	219	221	564.001
Cby1	106	35	119	52	2	59	125	129
Cc2d1a	29	29	6	4	67	55	99	396
Cc2d1b	102.703	86.0823	192	215	116.481	88.8082	482.859	828.183
Cc2d2a	0	8	12	7	6	28	4	57
Cc2d2b	7	43	0	0	7	0	46	161
Ccar1	1878	1447	1908.96	1707	1360	2016.91	3285.85	2684.8
Ccar2	0	91	41	203	64	29	61	425
Ccbe1	91	51	7	22	0	47	0	5
Ccdc106	0	1.91E-33	9.28182	6.82585	5.47E-18	5.94E-20	3.68E-14	4.39E-11
Ccdc107	0	73	27	68	155	26	240	112
Ccdc112	0	41	4	35	4	37	19	0
Ccdc114	56	47	10	3	24	16	158	112
Ccdc115	1617.74	1483.92	1109.16	2630.52	1097.16	2935.3	4497.28	2926.64
Ccdc116	0	1	0	0	77	0	101	5.46098
Ccdc117	315	542	302	689	511	840	863	840
Ccdc12	1723.62	2004.88	2432.51	2745.95	2084.1	4689.35	3931.69	2704.9
Ccdc122	3	151	0	88	24	246	262	85
Ccdc124	1819	2173	2509	1890	1952	2688	2777	2827
Ccdc125	143	89	205	328	101	174	480.999	390
Ccdc126	49629.6	25586.3	31842.8	30358.3	27667.9	29086.5	27506.3	22446.9
Ccdc127	1390.99	551	745.002	456	393	838	1120	551.001
Ccdc13	0	24	0	1	0	0	15	0
Ccdc130	320	351	501	611.999	581	975.998	894	1401
Ccdc134	202	131	75	136	23	210	92	250
Ccdc137	7	23	33	403	77	0	326.893	43
Ccdc138	51	37	111	90	122	44	43	2
Ccdc14	0	0	2	0	0	0	45	0
Ccdc141	0	0	0	1	0	9	0	0
Ccdc142os	0	45.907	0	0	0	0	19.8121	0
Ccdc146	168	120	59	123	401	57	57	234
Ccdc15	3	31	0	40	187	12	110	209.99
Ccdc152	0	15.1149	4.25E-40	4.82E-34	3.75253	3.57924	2.61E-41	0
Ccdc154	0	4	0	13	0	0	0	0
Ccdc157	0	3	0	116	213	12	0	55
Ccdc162	0	0	0	60	0	0	0	0
Ccdc163	2	73	8.35744	19	57	5.33864	64	52
Ccdc167	90.3633	159	164.102	125.968	243.937	214.113	467.656	496.654
Ccdc17	0	30.5858	39	48	24	110	29.0556	0
Ccdc170	0	0	0	0	0	0	0	122
Ccdc171	0	0	7	0	0	40	15	67
Ccdc173	1	12	0	0	0	1	0	30
Ccdc174	1924.98	2357.97	1610.87	1899.76	1507.17	1839.11	2030.6	2065.81
Ccdc18	80	113	47	46	40	0	0	0
Ccdc180	95.0001	120	168	166	120	251.999	128	45
Ccdc181	0	0	8	0	17	87	105	0
Ccdc184	0	0	0	0	0	0	51	0
Ccdc186	1700	1088	1211.01	1667.01	791	1204	1602	1196
Ccdc189	583.983	697.144	2038.35	563.518	1490.24	927.515	766.892	1117.83
Ccdc191	0	19	0	0	0	0	4	41
Ccdc22	12.797	392.574	119.299	370.607	340.901	121.608	692.528	296.546
Ccdc25	651.998	1056	2453	1415	994.002	513.001	820.003	682
Ccdc28a	253	282	213	143	151	104	141	257
Ccdc28b	0	0	140	103.327	0	41.5614	181.908	43.8035
Ccdc3	87	0	0	0	0	0	0	0
Ccdc30	0	0	0	1	22	0	0	0
Ccdc32	70	155	114	254	267	389	362	47
Ccdc34	0	0	0	15	0	0	0	13
Ccdc39	0	2.49E-32	0	19.6063	0	5.21E-34	0	0
Ccdc43	41	10	0	1	0	25	120	136
Ccdc47	289.791	298.079	107.467	57.9473	305.68	207.563	1517.22	703.404
Ccdc50	0	0	0	1	0	4	12.8398	0
Ccdc51	0	0	65	89	0	87	71	74
Ccdc54	73	0	0	0	0	0	0	0
Ccdc57	1	66	136	85	42	65	139	298
Ccdc58	74	89	16	157	61	81	86	141
Ccdc59	1960.99	930.402	1069.79	1618.34	1822.73	2308.02	1884.97	1734.79
Ccdc6	0	16	0	0	0	48	26	84
Ccdc61	78	0	112	31	0	24	89	309
Ccdc62	45	32	27.3461	42	51	127.253	75.9115	51.8975
Ccdc63	68	9	82	47	49	85	85	98
Ccdc66	19	1.00035	3	0	7.57E-20	2.51E-15	4.80E-29	111.619
Ccdc71	238	819.998	697.997	317	567.002	1838	1423	1767
Ccdc71l	4401	4077	2004	3411	3525	4432	4712	5279
Ccdc73	4	1	0	1	1	6	3	2
Ccdc77	4	65.0003	1.05175	49	4	5.03416	63.2508	92.0256
Ccdc78	0	0	0	0	0	0	42	0
Ccdc80	50	26	134	237.001	175	400	581.999	283.001
Ccdc82	1329	1139	1211	754.001	733.001	1229	845.005	1146.99
Ccdc84	541.238	689.179	521.095	781.475	541.098	937.646	1365.99	710.27
Ccdc85b	123.373	551.555	438.157	465.746	214.329	396.554	850.37	627.787
Ccdc86	528.002	59	187	523.001	221	449.001	624.999	394
Ccdc88a	0	96	9	63	1	32	4	12
Ccdc88b	1494.98	2047.03	1985.97	2296.96	3403.95	3342.05	2465.01	5734.93
Ccdc88c	814	182	548	1011	338	260	532.978	590.946
Ccdc9	584	757.999	826	1230.99	646.002	696.999	1069	970.001
Ccdc90b	0	19	0	63	4	53.9446	38	43
Ccdc91	0	0	0	0	0	49	0	0
Ccdc93	98	0	42	51	0	184	101	70
Ccdc96	4	0	59	17	160	4	0	0
Ccdc97	3021.99	1993	2471	2176	1645	1179	3094	3571.99
Cchcr1	0	1	0	0	0	0	91	0
Ccl12	0	0	18	9	0	0	5	0
Ccl17	0	0	0	12	7	0	0	0
Ccl2	2469.99	1659.02	1571.02	2149.98	1493	1556	3948.08	3795.99
Ccl24	0	38	12	32	96	0	37	0
Ccl25	40	48	14	113	62	0	78	0
Ccl27a	0	0	10.9998	27.9458	4.71E-05	3	14.8918	0
Ccl28	0	44	0	0	0	0	0	0
Ccl3	165183	149657	159938	299007	210061	326500	161999	185393
Ccl4	131687	229993	201103	451586	269293	434183	213220	220217
Ccl5	50	101	81	114	121	170	82	177
Ccl6	670314	273829	450179	448441	353857	353747	210287	139410
Ccl7	0	23	0	0	0	0	0	51
Ccl8	35	91	68	50	10	0	16	25
Ccl9	7854.97	4171.01	3694.99	8116.04	5233.01	9802.01	8089	3836
Ccm2	2306.01	1190.01	2315.04	1435	1358	3146	3986.97	4007.97
Ccm2l	0	16	0	0	0	21	1	8
Ccn3	0	0	0	0	0	0	84	0
Ccna2	9	0	10	0	0	1.02672	0	111.358
Ccnb2	0	51	0	189	43	44	21	77
Ccnb2-ps	0	0	0	0	24	0	9	0
Ccnc	177	307	143	529	141	483	716.261	468.001
Ccnd1	2.82E-17	2	68	3	2.25166	6.99E-21	87.595	11.8827
Ccnd2	1007	2557.01	1868	2007	2899	3689.02	3945.65	4219.01
Ccnd3	4085.22	4695.35	6842.39	5297.01	3812.6	8327.44	17733.5	9042.48
Ccnd3-ps	162.697	164.117	280.554	158.075	116.473	251.125	685.993	390.746
Ccndbp1	1412.99	1989.99	2657.98	1984.02	2276	4296.93	4841.94	3481.01
Ccne1	0	0	0	0	0	0	92	0
Ccne2	64.1614	98.9514	86.7061	57.56	109.738	85.8838	246.961	107.646
Ccnf	1922	965	1695	2080	1025	118	473	638
Ccng1	476	1214	1103	1469	2486	2062	3679	4646
Ccng2	3662.96	4427.98	5258.05	4800.88	5121.01	13501.1	12443.4	11228.3
Ccnh	37	108	24	362.91	55.9757	140	343.585	251.753
Ccni	6625.85	6879.17	6115.05	6234.29	7920.14	10870.1	9851.11	8109.2
Ccnj	0	66	116	0	112	116	186	153
Ccnjl	0	85	2	0	35	107	0	41
Ccnk	263	153	98.0001	321.001	194	98.9999	64	158
Ccnl1	52548.7	44124.1	55641.4	45821.4	51223.5	39024.5	43079	51099.1
Ccnl2	22450.6	15748	20992.9	15568.2	18147.3	14188.6	20650	20820.9
Ccno	944	988.001	1546.99	105	1020.99	884	750	2898.97
Ccnq	0	0	53	90	0	69	0	36
Ccnt1	4397.35	5506.95	4365.03	3326.11	5899.08	5940.93	5562.25	4997.73
Ccnt2	1399	1885	854	1497	1549	1488	2654.98	2540.97
Ccny	37	150	266	347	65	280	550	203
Ccnyl1	70	407.337	218	322.973	250.525	806.302	391.146	708.136
Ccp110	12	43	129	287	54	49	288	165
Ccpg1	2563.48	2176.29	6233.98	1691.27	3237.27	3913.48	14763	10435.8
Ccpg1os	218	145	155	78	89	70	88	121
Ccr1	298445	288864	356013	342412	436867	324820	337347	344507
Ccr10	0	0	0	0	0	0	23	0
Ccr2	0	1.05004	4.50E-41	165.499	78.4626	80.0731	652.705	32.2215
Ccr3	434.001	600	188	854.002	578	465	462	304.001
Ccr5	271	615.95	106	383.501	306.537	627.927	554.296	574.778
Ccr9	459	76	406	262.773	57.7621	0	97.6288	375.999
Ccrl2	98553	122796	160744	195909	210484	284631	124358	210555
Ccs	0	0	36	1	0	120	131	119
Ccsap	0	16	0	0	20	0	0	0
Ccser2	162	565.999	648.001	417.001	477	952.995	1687.99	1004.99
Cct2	371	518.001	439	682.999	195	1069	1451	1480
Cct3	110	180.873	168.893	325.61	149.899	752.683	965.203	1134.4
Cct3-ps1	0	9.11347	6.08422	10.34	4.10119	8.73054	22.2663	22.0165
Cct4	347.996	893.963	329	805.959	436.991	1571.81	1445.91	1561.98
Cct5	800.998	1548	719.999	577.001	1086	2009.99	3633.97	3507.98
Cct6a	272	114	33	258.827	51	445.195	1059.27	345
Cct6b	4	19	7	79	46	35	0	51
Cct7	508.928	537.34	262	509.932	455.965	1557.9	2155.87	1512.75
Cct8	1091.88	1457.01	966	1000.12	1162.4	2227	4676.99	3136.78
Ccz1	564	1001	750	864	776	1439	1905	1956
Cd101	343	860	1329	522	194	336	1623.02	3308.08
Cd109	25	0	0	0	0	0	0	0
Cd14	277608	793171	594196	692160	1.06E+06	1.48E+06	1.31E+06	1.90E+06
Cd151	61	248	128	138	110	210	170	57
Cd160	65	0	0	0	6	13	1	0
Cd164	15390.5	20092	16913	21104.8	19282	22004.3	30182.9	20734
Cd177	7269.03	5747	8255.93	11462.9	7063.94	14495.7	54379.3	23519
Cd180	166	0	1	31	33	5	78	109
Cd1d1	2	94	71	0	154	44	299.999	434
Cd200r1	725.579	478.353	258.371	745.538	553.678	1106.4	1381.02	903.48
Cd200r2	41.563	0	10.0966	32.6447	0	0	62.2888	0
Cd200r3	0	0	0	36	0	55	70	18
Cd200r4	734.854	301.646	356.532	1204.83	366.323	760.587	1269.69	869.523
Cd22	0	21	0	1	0	0	0	13
Cd244a	751.002	2703.99	5305.07	2439.99	3342.97	2443.01	5219	5069.13
Cd247	68.109	0	3.08E-09	54	2.40E-13	0	45	0
Cd24a	43428.6	44381	32027.7	54218.1	49935.8	81175.1	64774.9	56129.4
Cd27	2	30	14	45	24	11	3	33
Cd274	258632	164721	204045	154598	189505	106207	118743	128537
Cd28	483	260	296	258	0	154	116	192
Cd2ap	0	3.00E-28	0	0	0	13.3195	81.4209	0
Cd2bp2	663.229	918.208	540.685	1147.25	701.889	856.609	2055.55	2202.95
Cd300a	3664.03	9296.68	10654.6	12333.7	9539.74	24411.6	25366.9	20985.7
Cd300c	0	34.0018	57.031	21.0187	39.0074	25.0038	27	29.0377
Cd300c2	6060.15	7057.02	9175.87	10086.4	7056.22	9067.58	6781.2	6314.65
Cd300lb	3276.01	6111.08	8491.43	6301.18	5034.76	11931.2	23786.7	20422.3
Cd300ld	20605.6	30609.7	47049.8	31800.3	31666.8	29087.9	43941.4	61686.6
Cd300ld2	2.02724	5.26873	9.20E-17	9.12375	3.04575	0	1.01E-12	4.89123
Cd300ld3	1.98E-32	2.60695	20.013	1.62E-22	2.53E-26	0	2.67449	21.4863
Cd300lf	132560	107370	119904	117144	109884	64359.9	108170	89731.5
Cd302	138	279	264	1098	679.997	1814.98	1946	1315.01
Cd320	73	31	0	81	70	0	36	0
Cd33	24806.1	22689.7	28856.9	35448.2	37209.4	34943.1	35877.7	22213.2
Cd34	0	1	0	0	0	199	1	0
Cd36	564.999	457.001	190	142	144	349.001	210	109
Cd37	5908.04	7095.09	12616.4	10447	11063	11455.8	12620.2	12072.7
Cd38	671	414	73	1680	654	3966	6400	3653
Cd3d	57	55	92	81	66	32	88	19
Cd3eap	8	84	3	321	20	324.427	276	81
Cd3g	0	4	8	6	0	53	37	0
Cd4	0	0	0	0	0	66	0	0
Cd40	0	0	195	104	71	168	33	142
Cd44	41200.5	55422.5	62799.9	56189.1	48175.3	58516.2	74426	82932.5
Cd46	53.4159	16.46	28.8759	3.90E-14	156.289	54.4332	94.6353	17.969
Cd47	16592.6	21460.4	15056.2	36392.7	26527.2	42145.1	43873.6	27007.6
Cd48	57	5	95	137	209	204	122	84
Cd52	15000	15344	27596	32652	20998	35154	30679	22958
Cd53	228188	266691	248665	321361	321910	368247	250748	241060
Cd55	116	252	295	114	77	400	1330	247
Cd6	0	47	314	5	12	162	277.999	388.999
Cd63	12892	15015.2	11612.8	25134.3	18258.1	29622.6	24665.4	19580.6
Cd63-ps	13096.2	14688.7	10523.1	24239	17956.2	29715.1	25149.9	19854.7
Cd68	71439.7	52822	67296.2	76407.5	77686	65301.1	44916.8	42906
Cd69	204	2664	4911.99	1642.99	2313	3040.01	3735.01	5532.99
Cd72	2.84E-09	1.46E-08	0	57.3562	0	1.49E-07	5.03013	1.06E-10
Cd74	3255.93	3055.96	3384	5681.86	4518.02	6877.34	9343.71	6437.94
Cd79a	0	1	0	6	24	64	6	0
Cd80	6028.06	7639.05	7781.91	5181.1	6478.19	5878.84	7595.2	8409.17
Cd81	193	439	775.001	720	292	1553.99	1419	941.996
Cd82	9524.75	13359.8	15355.9	12590.6	14957.9	18160.9	15381.5	17358.4
Cd83	835	425.002	238.001	149	682	506.998	387.999	30
Cd84	18930.6	9832.01	11852	15496.8	11560.9	14223.9	14575.9	11259.8
Cd86	2082	4252	1227	3892	3964	3075	2880.99	5145
Cd8a	0	3	0	0	0	22	0	0
Cd9	125232	179388	151012	181094	183452	299183	259097	212016
Cd9-ps	7489.49	10496.4	8349.96	10462.6	10431.3	17212.5	15252.5	12279
Cd93	10304	9282	7343	10904	10560	6308	6753	8748
Cdadc1	43	245	225	62	45	206	551.992	256
Cdan1	5	7.1986	0	275.656	16	7	1	0
Cdc123	582	503	619	518	569	676	1166.92	931
Cdc14a	55	132	251	230	112	137	579	293
Cdc14b	1	65	0	222	50	52	7	1
Cdc16	88	181	91	89	2	487	606.999	346
Cdc20	0	3.65E-39	25	0	0	73.3652	56.8105	0
Cdc23	0	140	0	0	0	0	221	115
Cdc25a	134	0	32	8	68	25	20	49
Cdc25b	1133	413.999	533	1561.99	890.999	1047.99	3331.93	2711.98
Cdc26	2398.1	1795.86	1341.34	3241.65	2830.62	3599.44	2793.1	2422.2
Cdc27	4120.93	4433.02	3357.93	4923.92	4019.95	4071.07	4850.98	5344.99
Cdc34	1848	2472.49	1804.3	2644.39	1754.32	5571.2	4829.85	3986.28
Cdc34b	159.99	207.511	108.7	211.607	103.679	422.762	352.144	278.707
Cdc37	391.999	1824	1293	951.002	1123	1545.99	5359	3884
Cdc37l1	1347	865.999	1208	1149	879.999	1411	1510.99	1739
Cdc40	590	1424	1398	1475	1287	1193	3636.98	2296.99
Cdc42	34180.9	36080.8	45369.9	37898.1	37995.8	67072	79189.1	60259.3
Cdc42bpg	2	3	8	22	24	17	132	35
Cdc42ep2	5958	7502	12938	9024	10724	9398	5589	5309
Cdc42ep3	2685.94	3300.96	4707.87	4786.92	7090.06	6599.86	7901.75	7690.77
Cdc42ep4	1152	2474.99	1237	2008.96	2964.09	3521.93	5752.91	7506.78
Cdc42se1	3133.98	7762.98	9477.16	7511.95	8318.04	10054	19502.3	18575.2
Cdc42se2	2826.01	2550	2332	1500	1649	3699.98	5584.01	4223.01
Cdc45	0	69	0	2	0	0	146	226
Cdc5l	272.583	653.028	382.042	640.294	482.112	1046.91	1767.06	1741.62
Cdc6	113.91	0	0	61	0	2	0	0
Cdc7	0	0	54	0	0	0	0	0
Cdc73	1066	688	648	1036	467	407.001	1679.99	1057
Cdca3	0	0	0	73	0	20	0	0
Cdca4	1635.97	1233	939.009	1606.99	2069	3353.03	4191.92	3190.96
Cdca5	0	0	0	139	0	0	0	0
Cdca7	689.983	1016.98	309	1001	1383	1198.99	2806	1063
Cdca7l	342	170	212	309	20	0	0	112
Cdca8	0	0	74	57	0	21	0	0
Cdcp1	0	0	0	40	0	0	0	0
Cdh1	0	0	0	19	0	0	25	0
Cdh11	1.05361	2.49223	4.4581	3.09631	1.28959	14.6016	6.4639	5.51167
Cdh12	0	48	0	0	0	0	0	0
Cdh23	89	339	261	504	421	681	601	658
Cdhr5	0	0	13	5	7	8	6	16
Cdip1	2900.42	1538.19	1169.28	1590.76	1443.54	1938.9	1837.47	1662.8
Cdipt	1862	2984.03	3777	2751.01	3187.02	5989.99	6754.2	6178.98
Cdiptos	46	179	84	105	92	95	78	113
Cdk1	0	0	0	0	0	0	42	40
Cdk10	195.03	192.737	52.4262	1	204.187	66.1988	65.2487	343.913
Cdk11b	4137.01	2940.99	5184.92	4313.04	3728.05	2558	2676.99	5397.86
Cdk12	1354	1635	1197	1700	1347	1317	1105.01	1585
Cdk13	4128.98	3285.01	2979.99	1880	3572.96	4840.98	5843.97	4687
Cdk14	316	719.999	524	299	214	230	212	126
Cdk16	194	237	236	181	393	166	549.999	1153
Cdk17	1872.3	4813.84	5015.33	3585.2	3273.84	3619.81	5888.84	6291.94
Cdk18	1084	1197	204	655	500.001	168	709.999	750.998
Cdk19	200	98	300	302	296.999	415.622	1016	265
Cdk2	189	391.001	275	402	152	677.001	1975.01	539.002
Cdk20	45	20	0	349	164	81	80	177
Cdk2ap1	247.233	663.305	702.97	594.845	633.179	626.742	916.511	782.434
Cdk2ap2	25071.9	27183.4	48740.9	35565.1	38832.4	45296.7	50856.9	50977.3
Cdk3	0	0	0	90	0	0	0	0
Cdk4	2923.72	2884.7	1970.67	2617.66	2885.63	2439.18	2655.68	2939.2
Cdk5	153	117	373	272	223	300	378	320
Cdk5r1	372	152	224	795	523	557	265	582
Cdk5rap1	98	477.999	17	523.999	638.003	1264.99	234	86
Cdk5rap2	100.42	28.9888	107.297	53.3597	74.1258	42.3334	243.811	157.12
Cdk5rap3	125	101	215	191	309.99	138	377	479.001
Cdk6	458.459	224	149	740.627	753.792	525.995	399.157	411
Cdk7	154.258	71	145	294	92.9999	882.001	535	366
Cdk8	8	37	100	42.7944	122.823	599.126	622.279	168.198
Cdk9	5290.07	8503.93	5124.95	6171.95	8627.22	10423	15393.1	15917.1
Cdkl2	0	0	0	0	77	29	23	0
Cdkl3	501	103	104	382	453	330	465.001	286
Cdkl4	2	131	11	10	48	102	106	56
Cdkl5	0	0	51	0	0	0	0	0
Cdkn1a	145781	141779	161440	182727	171120	99681.8	78768.3	107666
Cdkn1b	4032.01	1684.01	2380.99	2724.01	1880.01	4131.96	3428.95	2982.97
Cdkn1c	1423.03	1092.18	150	402.999	69	0	290	584.15
Cdkn2aip	312.439	1229.49	1074	606.998	452	1719.99	4180.74	2703.81
Cdkn2aipnl	594	981	985	1203	1163	1730	3935.02	2507
Cdkn2b	0	46	0	0	0	0	0	72
Cdkn2c	1	0	0	130	0	27	0	0
Cdkn2d	3155.06	4868.9	9381.45	7659.33	6126.85	12259.9	15636	13917.8
Cdkn3	24	0	15	6	0	54	0	10
Cdnf	0	0	10	30	94	26	72	0
Cdo1	129	83	25	241	86	80	14	7
Cdpf1	0	1	0	0	0	0	25	13
Cdr2	0	10	0	0	0	0	0	0
Cdrt4	0	4	14	0	0	0	11	0
Cds1	0	38	82	0	0	0	0	78
Cds2	2892	2542.99	1905	2289	2642.02	2922	3580.01	2495.02
Cdt1	1028.01	1319	1248.01	1080	502.002	576.999	1047.99	864.004
Cdv3	1236.36	1121.93	1131.82	1201.92	903.994	1984.93	2226.62	2185.9
Cdv3-ps	42.7155	39.9419	33.3889	13.0615	29.9484	28.6694	39.2006	48.6546
Cdyl	757.391	546.738	529.966	581.997	602.604	398.001	932.675	1058.25
Cdyl2	313	131	267	360	291	100	303	545
Ceacam1	1448.5	3129.72	3303.13	2537.09	1967.8	5990.77	9054.16	6860.62
Ceacam10	1920.5	1622.3	2498.88	2435.92	1404.19	5203.48	7324.92	3059.32
Ceacam16	83.7654	86.0214	12.1462	134.335	187.664	186.612	145.311	121.491
Ceacam18	0	27	29	84	46	64	45	62
Ceacam2	8.20E-18	5.02E-22	3.974	2.62E-18	4.20E-22	1.61204	2.95985	3.0161
Cebpa	48	5	1	54	127	75	171	64
Cebpb	661892	985153	1.16E+06	776143	1.09E+06	903236	816017	1.24E+06
Cebpd	7487.32	9331.68	15310.5	7635.85	13462.2	16267	20454.6	23195.8
Cebpe	564	483	970	777	553	1313	1699	1480
Cebpg	2521.99	2892.01	2023	2245.02	2258.98	3840.97	3966.94	2461.02
Cebpz	166.847	451.167	779.203	675.649	343.921	1179.62	1693.05	1880.56
Cebpzos	22	104.832	62.6697	219.287	158.786	286.991	293.951	136.302
Cecr2	127	411	226	66	105	348	60	2
Cela1	0	15	84	22	13	30	108	37
Celf1	487	1301	703.998	2201.02	411	1847.01	1872	1847.01
Celf2	3627	3104.99	3610	4577	3632.02	2681.01	5256.09	4455.03
Celf3	0	1	53	0	3	26	16	0
Celf4	4	0	0	0	0	0	16	0
Celsr3	513	44	308	360	0	70	136	137
Cemip2	767.001	519.001	633	760	383.001	346	870.005	801
Cenpa	617.001	512	1198	993.998	839	1443	777.999	901
Cenpb	363	272	147	668	332	524	468	383
